user_id,payment_reuse_count,ip_reuse_count,ip_subnet_reuse_count,device_reuse_count,device_signups_last_hour,payment_signups_last_24h,device_signups_last_24h,subnet_signups_last_24h,name_similarity_score,is_disposable_email_domain,is_free_email_domain,email_local_has_digits,email_local_has_plus_tag,payment_ip_country_mismatch,payment_ip_country_mismatch.1,graph_component_size,attrs_reused_count,signup_hour,signup_hour.1,is_odd_hour,area_freq,device_os_freq,is_repeat_user,risk_score,verdict
u_6366,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,11,11,0,0.0730943640682358,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_10,0,0,0,0,0,0,0,0,0.759,0,1,0,0,0,0,1,0,11,11,0,0.0684517382854675,0.201576333405312,0,1.9692942109436957,NEW / GENUINE
u_7602,0,0,0,0,0,0,0,0,0.778,1,0,0,0,0,0,1,0,15,15,0,0.0736342042755344,0.1994169725761174,1,98.33917423693015,REPEAT / LIKELY ABUSE
u_6377,0,0,0,0,0,0,0,0,0.696,0,1,1,0,0,0,1,0,15,15,0,0.0723385877780177,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_6431,0,0,0,0,0,0,0,0,0.696,0,0,0,0,0,0,1,0,15,15,0,0.071798747570719,0.1993090045346577,0,3.845035733781378,NEW / GENUINE
u_1556,0,0,0,0,0,0,0,0,0.875,0,0,1,0,0,0,1,1,16,16,0,0.071798747570719,0.1993090045346577,0,5.258291029210587,NEW / GENUINE
u_6434,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,16,16,0,0.0643489527099978,0.2020082055711509,0,1.9692942109436957,NEW / GENUINE
u_7603,1,0,1,0,0,1,0,1,0.842,0,0,1,0,0,0,3,2,16,16,0,0.0736342042755344,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_716,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,16,16,0,0.071798747570719,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_7255,0,0,0,0,0,0,0,0,0.759,1,0,1,0,0,0,1,0,17,17,0,0.0643489527099978,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_2548,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,1,0,17,17,0,0.0755776290218095,0.1994169725761174,0,1.5254745654024082,NEW / GENUINE
u_7604,2,0,2,0,0,2,0,2,1.0,0,0,1,0,0,0,4,3,17,17,0,0.0736342042755344,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_5586,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,17,17,0,0.0681278341610883,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_7258,0,0,1,1,1,0,1,1,1.0,0,1,0,0,0,0,3,3,17,17,0,0.0643489527099978,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_3697,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,0,1,0,17,17,0,0.0643489527099978,0.1976894839127618,0,4.078345299196475,NEW / GENUINE
u_6144,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,18,18,0,0.0712589073634204,0.1976894839127618,0,6.00829102921059,SUSPICIOUS
u_5008,0,0,0,0,0,0,0,0,0.667,0,1,1,0,0,0,1,0,18,18,0,0.0755776290218095,0.201576333405312,0,4.180598721518279,NEW / GENUINE
u_7256,1,0,2,2,0,1,2,2,0.957,1,0,0,0,0,0,4,4,18,18,0,0.0643489527099978,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7257,2,0,3,0,0,2,0,3,1.0,1,0,0,0,0,0,4,3,18,18,0,0.0643489527099978,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_264,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,18,18,0,0.0750377888145109,0.2020082055711509,0,2.5139320548516126,NEW / GENUINE
u_1975,0,0,0,0,0,0,0,0,0.833,0,1,1,0,0,0,1,0,18,18,0,0.0681278341610883,0.2020082055711509,0,3.383497272242917,NEW / GENUINE
u_2799,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1,0,19,19,0,0.0712589073634204,0.1994169725761174,0,2.5311671206426922,NEW / GENUINE
u_1945,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,20,20,0,0.0730943640682358,0.1994169725761174,0,3.845035733781378,NEW / GENUINE
u_1768,0,0,0,0,0,0,0,0,0.72,0,1,0,0,0,0,1,0,20,20,0,0.0723385877780177,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_2962,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,22,22,0,0.0736342042755344,0.1994169725761174,0,4.642137183056741,NEW / GENUINE
u_2943,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,22,22,0,0.0684517382854675,0.1993090045346577,0,3.328268569918054,NEW / GENUINE
u_2401,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,23,23,0,0.071798747570719,0.201576333405312,0,2.0696286591042306,NEW / GENUINE
u_8028,0,0,0,0,0,0,0,0,0.783,0,1,1,1,0,0,1,0,0,0,1,0.0712589073634204,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_8030,1,0,1,0,0,1,0,1,0.957,0,1,1,1,0,0,3,3,0,0,1,0.0712589073634204,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_2118,0,0,0,0,0,0,0,0,0.706,0,0,0,0,0,0,1,0,0,0,1,0.0739581083999136,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_8029,2,1,2,1,1,2,1,2,1.0,1,0,0,0,0,0,4,4,0,0,1,0.0712589073634204,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_975,0,0,0,0,0,0,0,0,0.692,0,0,0,0,0,0,1,0,0,0,1,0.071798747570719,0.1994169725761174,0,1.9692942109436957,NEW / GENUINE
u_1469,0,0,0,0,0,0,0,0,0.727,0,1,1,0,0,0,1,0,0,0,1,0.0681278341610883,0.201576333405312,0,4.655700253313679,NEW / GENUINE
u_4596,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,1,1,1,0.0730943640682358,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_4584,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,0,1,0,1,1,1,0.0712589073634204,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_6848,0,0,0,0,0,0,0,0,0.75,0,0,1,1,0,0,1,0,1,1,1,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1179,0,0,0,0,0,0,0,0,0.762,0,1,1,0,1,1,1,0,1,1,1,0.0739581083999136,0.1976894839127618,0,4.315983336902894,NEW / GENUINE
u_6850,1,0,1,0,0,1,0,1,1.0,1,0,1,0,0,0,3,3,2,2,1,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_3824,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,2,2,1,0.0750377888145109,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_6849,0,1,2,1,1,0,1,2,1.0,1,0,0,0,0,0,4,3,2,2,1,0.0681278341610883,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6851,0,0,3,2,0,0,2,3,1.0,0,1,1,1,0,0,5,3,3,3,1,0.0684517382854675,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1382,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,1,1,0,4,4,1,0.0755776290218095,0.1994169725761174,0,0.8923711340206187,NEW / GENUINE
u_5989,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,4,4,1,0.0730943640682358,0.1994169725761174,0,1.9692942109436957,NEW / GENUINE
u_6253,0,0,0,0,0,0,0,0,0.769,0,0,0,0,0,0,1,0,4,4,1,0.0739581083999136,0.201576333405312,0,0.3076923076923077,NEW / GENUINE
u_3765,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,5,5,1,0.0723385877780177,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_1561,0,0,0,0,0,0,0,0,0.9,0,1,0,0,0,0,1,1,5,5,1,0.0723385877780177,0.1993090045346577,0,4.902912361299448,NEW / GENUINE
u_524,0,0,0,0,0,0,0,0,0.786,0,0,1,0,0,0,1,0,5,5,1,0.0643489527099978,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_4015,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,5,5,1,0.0712589073634204,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_2070,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,6,6,0,0.0709350032390412,0.1994169725761174,0,5.436862457782015,NEW / GENUINE
u_2100,0,0,0,0,0,0,0,0,0.7,0,0,1,0,0,0,1,0,7,7,0,0.0674800259123299,0.2020082055711509,0,3.0022496010868003,NEW / GENUINE
u_5719,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,7,7,0,0.0730943640682358,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_5750,0,0,0,0,0,0,0,0,0.857,0,1,1,0,0,0,1,1,7,7,0,0.0736342042755344,0.1994169725761174,0,5.436862457782015,NEW / GENUINE
u_2673,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,0,1,0,8,8,0,0.0755776290218095,0.2020082055711509,0,2.5139320548516126,NEW / GENUINE
u_4050,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,8,8,0,0.0739581083999136,0.1993090045346577,0,4.461189579935224,NEW / GENUINE
u_1353,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,9,9,0,0.0709350032390412,0.2020082055711509,0,0.7200634417129261,NEW / GENUINE
u_6320,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,10,10,0,0.0739581083999136,0.1994169725761174,0,3.942503483423041,NEW / GENUINE
u_5264,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,13,13,0,0.0723385877780177,0.1976894839127618,0,3.7639320548516126,NEW / GENUINE
u_5938,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,13,13,0,0.0674800259123299,0.1994169725761174,0,4.960817712771934,NEW / GENUINE
u_3995,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,13,13,0,0.0755776290218095,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_758,0,0,0,0,0,0,0,0,0.786,0,1,1,0,0,0,1,0,13,13,0,0.0736342042755344,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_1342,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,13,13,0,0.0750377888145109,0.1976894839127618,0,3.942503483423041,NEW / GENUINE
u_3427,0,0,0,0,0,0,0,0,0.8,0,1,1,0,1,1,1,0,13,13,0,0.0739581083999136,0.1994169725761174,0,4.2043652205483815,NEW / GENUINE
u_4633,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,18,18,0,0.0643489527099978,0.1993090045346577,0,5.258291029210587,NEW / GENUINE
u_1857,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,19,19,0,0.0750377888145109,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_4174,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,19,19,0,0.0736342042755344,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_1267,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,20,20,0,0.0736342042755344,0.1994169725761174,0,1.507755749405234,NEW / GENUINE
u_8161,0,0,0,0,0,0,0,0,0.667,0,0,1,0,0,0,1,0,21,21,0,0.0730943640682358,0.1976894839127618,1,4.777521798441356,NEW / GENUINE
u_4780,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,21,21,0,0.0709350032390412,0.1976894839127618,0,4.642137183056741,NEW / GENUINE
u_8162,0,0,1,1,1,0,1,1,1.0,1,0,0,0,0,0,3,3,21,21,0,0.0730943640682358,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_3838,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,22,22,0,0.0755776290218095,0.1976894839127618,0,4.80231790531473,NEW / GENUINE
u_3117,0,0,0,0,0,0,0,0,0.759,0,0,0,0,0,0,1,0,22,22,0,0.0643489527099978,0.1994169725761174,0,3.328268569918054,NEW / GENUINE
u_3910,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,23,23,0,0.0709350032390412,0.201576333405312,0,3.845035733781378,NEW / GENUINE
u_8337,0,0,0,0,0,0,0,0,0.762,0,1,1,1,0,0,1,0,23,23,0,0.0684517382854675,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8163,1,0,2,2,0,1,2,2,0.714,1,0,0,0,0,0,4,3,23,23,0,0.0730943640682358,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8165,0,0,3,0,0,0,0,3,1.0,0,0,0,0,0,0,4,2,0,0,1,0.0730943640682358,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8164,2,1,4,3,0,2,3,4,1.0,1,0,1,1,0,0,6,4,0,0,1,0.0730943640682358,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8166,3,0,5,0,0,3,0,5,0.947,0,1,1,1,0,0,6,3,0,0,1,0.0730943640682358,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8338,0,0,1,0,0,0,0,1,0.737,0,1,0,0,0,0,3,1,0,0,1,0.0684517382854675,0.1976894839127618,1,89.98350562804502,REPEAT / LIKELY ABUSE
u_2540,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,1,1,1,0.0674800259123299,0.201576333405312,0,1.9692942109436957,NEW / GENUINE
u_3816,0,0,0,0,0,0,0,0,0.815,0,1,0,0,0,0,1,0,1,1,1,0.0730943640682358,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_8496,0,0,0,0,0,0,0,0,0.667,1,0,1,1,0,0,1,0,1,1,1,0.0709350032390412,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8497,0,1,1,0,0,0,0,1,0.957,1,0,1,1,0,0,3,2,2,2,1,0.0709350032390412,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_8721,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0,2,2,1,0.0755776290218095,0.2020082055711509,1,0.7876923076923077,NEW / GENUINE
u_8498,0,0,2,1,1,0,1,2,0.8,0,1,1,0,0,0,5,2,2,2,1,0.0709350032390412,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_4595,0,0,0,0,0,0,0,0,0.857,0,0,1,0,0,0,1,1,2,2,1,0.0712589073634204,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_8722,1,1,1,1,1,1,1,1,1.0,1,0,0,0,0,0,3,4,2,2,1,0.0755776290218095,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_8724,2,2,2,2,2,2,2,2,0.727,0,1,1,1,1,1,3,3,2,2,1,0.0712589073634204,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_8725,3,0,3,0,0,3,0,3,0.923,0,0,1,1,0,0,3,3,2,2,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1329,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,3,3,1,0.0739581083999136,0.1993090045346577,0,4.777521798441356,NEW / GENUINE
u_8723,0,0,4,3,0,0,3,4,1.0,1,0,0,0,0,0,4,3,4,4,1,0.0723385877780177,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_2468,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,1,1,4,4,1,0.0750377888145109,0.201576333405312,0,2.82162436254392,NEW / GENUINE
u_4297,0,0,0,0,0,0,0,0,0.833,0,1,0,0,0,0,1,0,5,5,1,0.0739581083999136,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_8499,1,0,3,2,0,1,2,3,1.0,0,0,1,1,0,0,6,4,5,5,1,0.0709350032390412,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_3931,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,5,5,1,0.0684517382854675,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_1899,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,0,1,0,5,5,1,0.0750377888145109,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_425,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,1,0,6,6,0,0.0684517382854675,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_3272,0,0,0,0,0,0,0,0,0.857,0,1,1,0,0,0,1,1,7,7,0,0.0730943640682358,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_8500,2,0,4,0,0,2,0,4,1.0,0,1,1,0,0,0,6,3,7,7,0,0.0709350032390412,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_1658,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,7,7,0,0.0643489527099978,0.1993090045346577,0,4.639761008506653,NEW / GENUINE
u_2772,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,7,7,0,0.0739581083999136,0.201576333405312,0,2.71699207624705,NEW / GENUINE
u_2149,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,8,8,0,0.0723385877780177,0.1994169725761174,0,2.975470516390074,NEW / GENUINE
u_8054,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,0,1,0,8,8,0,0.0674800259123299,0.1993090045346577,1,5.436862457782015,NEW / GENUINE
u_8055,1,1,1,0,0,1,0,1,0.952,1,0,0,0,0,0,3,3,8,8,0,0.0674800259123299,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_2062,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,8,8,0,0.0684517382854675,0.201576333405312,0,3.845035733781378,NEW / GENUINE
u_3254,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,8,8,0,0.0739581083999136,0.1994169725761174,0,3.7639320548516126,NEW / GENUINE
u_9235,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,1,9,9,0,0.071798747570719,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_9236,0,0,1,1,1,0,1,1,0.933,0,1,1,1,0,0,3,3,9,9,0,0.071798747570719,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_955,0,0,0,0,0,0,0,0,0.875,0,1,1,0,0,0,1,1,9,9,0,0.0739581083999136,0.2020082055711509,0,3.845035733781378,NEW / GENUINE
u_9237,1,0,2,2,2,1,2,2,1.0,1,0,0,0,0,0,4,4,9,9,0,0.071798747570719,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_3281,0,0,0,0,0,0,0,0,0.952,0,1,0,0,0,0,1,1,10,10,0,0.0755776290218095,0.1976894839127618,0,5.211189579935225,NEW / GENUINE
u_381,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,0,1,0,10,10,0,0.0736342042755344,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_2913,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,0,1,0,11,11,0,0.0739581083999136,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_9238,0,0,3,3,0,0,3,3,1.0,0,0,1,1,0,0,4,3,12,12,0,0.071798747570719,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_9239,2,0,4,4,0,2,4,4,1.0,0,0,1,1,0,0,5,4,13,13,0,0.0709350032390412,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_5028,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,14,14,0,0.0709350032390412,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_7456,0,0,0,0,0,0,0,0,0.8,1,0,1,1,0,0,1,0,15,15,0,0.0736342042755344,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_7459,0,0,1,1,1,0,1,1,1.0,0,1,1,0,0,0,3,3,15,15,0,0.0750377888145109,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_5262,0,0,0,0,0,0,0,0,0.923,0,1,0,0,0,0,1,1,15,15,0,0.0736342042755344,0.1993090045346577,0,5.436862457782015,NEW / GENUINE
u_588,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,1,0,15,15,0,0.0739581083999136,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_7458,0,0,2,0,0,0,0,2,1.0,1,0,1,1,0,0,4,2,16,16,0,0.0750377888145109,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_7576,0,0,0,0,0,0,0,0,0.769,1,0,1,1,0,0,1,0,16,16,0,0.0736342042755344,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_7457,0,1,3,2,0,0,2,3,1.0,1,0,1,0,0,0,6,3,16,16,0,0.0750377888145109,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_7577,1,1,1,0,0,1,0,1,1.0,0,1,0,0,0,0,3,3,17,17,0,0.0736342042755344,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_1957,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,1,0,18,18,0,0.0723385877780177,0.1976894839127618,0,4.642137183056741,NEW / GENUINE
u_5872,0,0,0,0,0,0,0,0,0.769,0,0,1,0,0,0,1,0,18,18,0,0.0739581083999136,0.1994169725761174,0,4.642137183056741,NEW / GENUINE
u_5721,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,19,19,0,0.0684517382854675,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_5055,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,20,20,0,0.0755776290218095,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_3762,0,0,0,0,0,0,0,0,0.815,0,1,0,0,0,0,1,0,21,21,0,0.0739581083999136,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_1055,0,0,0,0,0,0,0,0,0.941,0,1,0,0,0,0,1,1,21,21,0,0.0739581083999136,0.201576333405312,0,3.2831628240823822,NEW / GENUINE
u_1845,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,21,21,0,0.0730943640682358,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_6092,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,22,22,0,0.0739581083999136,0.2020082055711509,0,0.7876923076923077,NEW / GENUINE
u_2521,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,0,1,0,23,23,0,0.0643489527099978,0.201576333405312,0,3.0021147237642083,NEW / GENUINE
u_6249,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,0,0,1,0.0712589073634204,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_4574,0,0,0,0,0,0,0,0,0.7,0,0,0,0,1,1,1,0,1,1,1,0.0684517382854675,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_732,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,1,1,1,0.0674800259123299,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_1354,0,0,0,0,0,0,0,0,0.778,0,0,1,0,0,0,1,0,1,1,1,0.0709350032390412,0.1993090045346577,0,3.845035733781378,NEW / GENUINE
u_4115,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,2,2,1,0.0643489527099978,0.201576333405312,0,2.0696286591042306,NEW / GENUINE
u_4279,0,0,0,0,0,0,0,0,0.714,0,1,0,0,0,0,1,0,2,2,1,0.0674800259123299,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_4600,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,0,1,0,3,3,1,0.0674800259123299,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_585,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,4,4,1,0.0643489527099978,0.1993090045346577,0,3.4636531853026695,NEW / GENUINE
u_1550,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,5,5,1,0.0674800259123299,0.2020082055711509,0,1.507755749405234,NEW / GENUINE
u_5331,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,1,1,6,6,0,0.0723385877780177,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_4933,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,6,6,0,0.071798747570719,0.1976894839127618,0,5.651575730869748,SUSPICIOUS
u_6081,0,0,0,0,0,0,0,0,0.824,0,1,0,0,0,0,1,0,6,6,0,0.0723385877780177,0.1994169725761174,0,3.456239747159305,NEW / GENUINE
u_6919,0,0,0,0,0,0,0,0,0.667,1,0,1,1,0,0,1,0,7,7,0,0.0674800259123299,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_128,0,0,0,0,0,0,0,0,0.833,0,1,1,0,0,0,1,0,7,7,0,0.0643489527099978,0.2020082055711509,0,3.2831628240823822,NEW / GENUINE
u_6922,1,0,1,0,0,1,0,1,0.833,0,1,1,0,0,0,3,2,7,7,0,0.0674800259123299,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_2916,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,7,7,0,0.0684517382854675,0.1994169725761174,0,5.436862457782015,NEW / GENUINE
u_179,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,7,7,0,0.0709350032390412,0.1993090045346577,0,3.942503483423041,NEW / GENUINE
u_227,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,1,1,1,7,7,0,0.0709350032390412,0.1993090045346577,0,2.82162436254392,NEW / GENUINE
u_6921,2,0,2,0,0,2,0,2,0.947,0,1,1,0,0,0,4,3,7,7,0,0.0681278341610883,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6920,3,1,3,0,0,3,0,3,1.0,0,0,1,0,0,0,5,3,8,8,0,0.0674800259123299,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1015,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,8,8,0,0.0709350032390412,0.1976894839127618,0,4.639761008506653,NEW / GENUINE
u_890,0,0,0,0,0,0,0,0,0.72,0,1,1,0,0,0,1,0,8,8,0,0.0684517382854675,0.2020082055711509,0,3.845035733781378,NEW / GENUINE
u_2224,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,8,8,0,0.0674800259123299,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_2484,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,0,1,0,8,8,0,0.0643489527099978,0.201576333405312,0,1.661601903251388,NEW / GENUINE
u_8308,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,8,8,0,0.0643489527099978,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_4696,0,0,0,0,0,0,0,0,0.72,0,1,0,0,0,0,1,0,8,8,0,0.0755776290218095,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_8309,1,0,1,1,1,1,1,1,1.0,0,1,1,0,0,0,3,4,8,8,0,0.0643489527099978,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_8310,2,0,2,0,0,2,0,2,0.818,0,1,1,1,0,0,3,2,9,9,0,0.0643489527099978,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
